Order ID,Order Date,Order Type,Tax Amount,Tip,Order Total,Payments Total,Tender,order_date,order_hour,order_dow,is_weekend,month,month_num,quarter,year,order_segment
DVNHKA7ZRXG9G,2025-03-30 18:34:00,Pick Up,2.09,0.0,25.99,25.99,Debit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Mid
GJQ59SFDCQ0DT,2025-03-30 18:33:00,Pick Up,0.67,0.0,8.37,8.37,Cash,2025-03-30,18,Sunday,True,March,3,1,2025,Low
G7PKBD3MN0X3W,2025-03-30 18:29:00,Pick Up,5.39,0.0,67.03,67.03,Credit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Very High
E23SKFQJ6WMK6,2025-03-30 18:27:00,Pick Up,3.98,0.0,49.46,49.46,Debit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Very High
AEHP5944KJ6SA,2025-03-30 18:24:00,Pick Up,4.71,0.0,58.58,58.58,Debit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Very High
QHD98NB38TYB2,2025-03-30 18:22:00,Pick Up,2.59,2.97,32.24,32.24,Credit Card,2025-03-30,18,Sunday,True,March,3,1,2025,High
Y1H43GA1T02ZM,2025-03-30 18:19:00,Popmenu Pickup,2.18,0.0,27.08,27.08,Debit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Mid
BDF9M68P6MEA2,2025-03-30 18:19:00,Popmenu Delivery,7.27,5.0,90.31,90.31,Debit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Very High
RWP4HFRQ0Q45R,2025-03-30 18:12:00,Pick Up,2.14,0.0,26.54,26.54,Cash,2025-03-30,18,Sunday,True,March,3,1,2025,Mid
GXS0B2Y51AGDE,2025-03-30 18:09:00,Pick Up,5.28,0.0,65.65,65.65,Debit Card,2025-03-30,18,Sunday,True,March,3,1,2025,Very High
33BMZVNV9T206,2025-03-30 17:52:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,High
9GF2RRDXSC3EW,2025-03-30 17:47:00,Pick Up,1.79,0.0,22.3,22.3,Credit Card,2025-03-30,17,Sunday,True,March,3,1,2025,Mid
VXEPTJY844SRY,2025-03-30 17:46:00,Pick Up,2.09,0.01,25.99,25.99,Credit Card,2025-03-30,17,Sunday,True,March,3,1,2025,Mid
C9VZ4VXHMFQP0,2025-03-30 17:44:00,Pick Up,2.61,0.0,32.44,32.44,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,High
JRR5W4D8YFPNE,2025-03-30 17:44:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,High
3R74AYTP2WBM0,2025-03-30 17:37:00,Pick Up,1.95,0.0,24.25,24.25,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,Mid
0DME0JHY2712W,2025-03-30 17:36:00,Pick Up,2.93,1.67,36.4,36.4,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,High
B319B3WJCVF64,2025-03-30 17:27:00,Delivery,4.01,0.0,49.79,49.79,Credit Card,2025-03-30,17,Sunday,True,March,3,1,2025,Very High
9PS41YXW9TBZA,2025-03-30 17:25:00,Pick Up,3.53,0.0,43.89,43.89,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,High
V73MNFSJDKVEM,2025-03-30 17:25:00,Pick Up,5.18,0.0,64.36,64.36,Cash,2025-03-30,17,Sunday,True,March,3,1,2025,Very High
F31H7XTGBZDQR,2025-03-30 19:00:00,Pick Up,0.04,0.0,0.5,0.5,Debit Card,2025-03-30,19,Sunday,True,March,3,1,2025,Low
P6GFZ6NKVK72Y,2025-03-30 17:19:00,Pick Up,2.62,0.0,32.59,32.59,Cash,2025-03-30,17,Sunday,True,March,3,1,2025,High
93XYGCRTT49AT,2025-03-30 17:16:00,Delivery,4.03,0.0,50.09,50.09,Credit Card,2025-03-30,17,Sunday,True,March,3,1,2025,Very High
STRJD88Q9GBM2,2025-03-30 17:13:00,Pick Up,1.53,0.0,19.06,19.06,Cash,2025-03-30,17,Sunday,True,March,3,1,2025,Mid
G8SVG5GA276QJ,2025-03-30 17:10:00,Delivery,0.0,0.0,25.95,0.0,,2025-03-30,17,Sunday,True,March,3,1,2025,Mid
M13ASVG79BYZ4,2025-03-30 17:20:00,Pick Up,0.28,0.0,3.5,3.5,Cash,2025-03-30,17,Sunday,True,March,3,1,2025,Low
MN5NEXYT9G7TC,2025-03-30 17:09:00,Delivery,0.0,0.0,38.03,0.0,,2025-03-30,17,Sunday,True,March,3,1,2025,High
7BVFQSHGFWTZT,2025-03-30 16:58:00,Delivery,0.0,0.0,24.1,0.0,,2025-03-30,16,Sunday,True,March,3,1,2025,Mid
KTATSYVQ5VYGG,2025-03-30 16:53:00,Pick Up,3.15,0.0,39.18,39.18,Debit Card,2025-03-30,16,Sunday,True,March,3,1,2025,High
7QKQ2R56TXCCE,2025-03-30 16:48:00,Pick Up,2.57,0.0,31.91,31.91,Debit Card,2025-03-30,16,Sunday,True,March,3,1,2025,High
1J1AF76R7W1RJ,2025-03-30 16:47:00,Popmenu Pickup,3.26,0.0,40.54,40.54,Credit Card,2025-03-30,16,Sunday,True,March,3,1,2025,High
29XV2B0454V9M,2025-03-30 16:45:00,Pick Up,4.08,0.0,50.7,50.7,Cash,2025-03-30,16,Sunday,True,March,3,1,2025,Very High
8C64V6B740ZMP,2025-03-30 16:45:00,Delivery,2.88,0.0,35.75,35.75,Credit Card,2025-03-30,16,Sunday,True,March,3,1,2025,High
XTTYCSBT02PJ6,2025-03-30 16:41:00,Pick Up,5.0,0.0,62.15,62.15,Credit Card,2025-03-30,16,Sunday,True,March,3,1,2025,Very High
9VWQ72V2RT7MT,2025-03-30 16:29:00,Delivery,0.0,0.0,22.25,0.0,,2025-03-30,16,Sunday,True,March,3,1,2025,Mid
7X9H3RCARHFK6,2025-03-30 16:27:00,Pick Up,2.09,0.0,25.99,25.99,Debit Card,2025-03-30,16,Sunday,True,March,3,1,2025,Mid
Z7V3BY4BZSCHE,2025-03-30 16:23:00,Pick Up,1.47,0.0,18.29,18.29,Cash,2025-03-30,16,Sunday,True,March,3,1,2025,Mid
EHRB1PXKG7QX6,2025-03-30 16:22:00,Pick Up,5.64,0.0,70.14,70.14,Credit Card,2025-03-30,16,Sunday,True,March,3,1,2025,Very High
H69DTCQXWX3NJ,2025-03-30 16:22:00,Popmenu Pickup,2.49,0.0,30.89,30.89,Debit Card,2025-03-30,16,Sunday,True,March,3,1,2025,High
XSGEX447RRWSC,2025-03-30 16:11:00,Pick Up,5.21,0.0,64.76,64.76,Cash,2025-03-30,16,Sunday,True,March,3,1,2025,Very High
R7PSE95B76RTE,2025-03-30 17:05:00,Pick Up,0.28,0.0,3.5,3.5,Debit Card,2025-03-30,17,Sunday,True,March,3,1,2025,Low
F1A9WDBH85WFC,2025-03-30 15:56:00,Delivery,0.0,0.0,32.63,0.0,,2025-03-30,15,Sunday,True,March,3,1,2025,High
DNF5WEA9HX04R,2025-03-30 15:54:00,Pick Up,5.79,0.0,71.91,71.91,Credit Card,2025-03-30,15,Sunday,True,March,3,1,2025,Very High
DGKPPH53FFQS2,2025-03-30 15:48:00,Pick Up,0.5,0.0,6.25,6.25,Cash,2025-03-30,15,Sunday,True,March,3,1,2025,Low
X78VP5T6QGST2,2025-03-30 15:46:00,Pick Up,5.32,0.0,66.09,66.09,"Cash, Debit Card",2025-03-30,15,Sunday,True,March,3,1,2025,Very High
RPVJGK5671JS8,2025-03-30 15:41:00,Pick Up,1.35,0.0,16.75,16.75,Cash,2025-03-30,15,Sunday,True,March,3,1,2025,Mid
GXMG1RMQJYS0M,2025-03-30 15:38:00,Pick Up,2.09,0.0,25.99,25.99,Cash,2025-03-30,15,Sunday,True,March,3,1,2025,Mid
BPPCCDG1SSX1M,2025-03-30 15:38:00,Pick Up,2.62,1.5,32.59,32.59,Debit Card,2025-03-30,15,Sunday,True,March,3,1,2025,High
AJD7FGAH88R1Y,2025-03-30 16:08:00,Pick Up,0.11,0.0,1.31,1.31,Cash,2025-03-30,16,Sunday,True,March,3,1,2025,Low
M9VAQ9Z411BJJ,2025-03-30 15:34:00,Pick Up,1.59,0.0,19.75,19.75,Cash,2025-03-30,15,Sunday,True,March,3,1,2025,Mid
3EKWK56AFJK5T,2025-03-30 15:34:00,Delivery,0.0,0.0,45.04,0.0,,2025-03-30,15,Sunday,True,March,3,1,2025,Very High
V6DTXWEHT4V42,2025-03-30 15:32:00,Pick Up,5.67,0.0,70.45,70.45,Debit Card,2025-03-30,15,Sunday,True,March,3,1,2025,Very High
X8RW7MS0V01GC,2025-03-30 15:28:00,Pick Up,1.66,0.0,20.6,20.6,Cash,2025-03-30,15,Sunday,True,March,3,1,2025,Mid
3N7DCNRTMCTRR,2025-03-30 15:25:00,Delivery,0.0,0.0,33.6,0.0,,2025-03-30,15,Sunday,True,March,3,1,2025,High
TB563WX2XYM0G,2025-03-30 15:23:00,Pick Up,2.93,0.0,36.36,36.36,Debit Card,2025-03-30,15,Sunday,True,March,3,1,2025,High
JZ01RZSPRPXWC,2025-03-30 15:21:00,Delivery,4.13,0.0,51.34,51.34,Credit Card,2025-03-30,15,Sunday,True,March,3,1,2025,Very High
WGFB4162SCJ84,2025-03-30 15:17:00,Popmenu Pickup,2.71,4.5,33.68,33.68,Debit Card,2025-03-30,15,Sunday,True,March,3,1,2025,High
AG6MEGXMMM1VM,2025-03-30 15:10:00,Delivery,3.06,0.0,38.03,38.03,Credit Card,2025-03-30,15,Sunday,True,March,3,1,2025,High
209BHC2D2XE34,2025-03-30 15:08:00,Delivery,3.12,0.0,38.79,38.79,Credit Card,2025-03-30,15,Sunday,True,March,3,1,2025,High
FSW5YTR7CNQTM,2025-03-30 15:07:00,Delivery,0.0,0.0,39.44,0.0,,2025-03-30,15,Sunday,True,March,3,1,2025,High
D3GJM05AZPNCJ,2025-03-30 15:02:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-03-30,15,Sunday,True,March,3,1,2025,High
969N5C5042CYG,2025-03-30 15:00:00,Delivery,6.32,0.0,78.5,78.5,Credit Card,2025-03-30,15,Sunday,True,March,3,1,2025,Very High
EPXZFN1RZB7T6,2025-03-30 14:59:00,Pick Up,1.73,0.0,21.45,21.45,Cash,2025-03-30,14,Sunday,True,March,3,1,2025,Mid
ZVQSN5TZHB0PG,2025-03-30 14:58:00,Delivery,2.97,0.0,36.94,36.94,Credit Card,2025-03-30,14,Sunday,True,March,3,1,2025,High
ZBDY3JZ587R74,2025-03-30 14:55:00,Pick Up,0.0,0.0,0.0,0.0,,2025-03-30,14,Sunday,True,March,3,1,2025,Low
4AGGZN4YNWZMR,2025-03-30 14:41:00,Pick Up,1.47,0.0,18.24,18.24,Cash,2025-03-30,14,Sunday,True,March,3,1,2025,Mid
AGWBN0DC3A8E8,2025-03-30 14:40:00,Popmenu Pickup,1.53,0.0,18.99,18.99,Debit Card,2025-03-30,14,Sunday,True,March,3,1,2025,Mid
2R9YC97H3135R,2025-03-30 14:21:00,Delivery,2.23,0.0,27.69,27.69,Credit Card,2025-03-30,14,Sunday,True,March,3,1,2025,Mid
FCFD8NN20ST1M,2025-03-30 14:18:00,Pick Up,1.9,0.0,23.58,23.58,Debit Card,2025-03-30,14,Sunday,True,March,3,1,2025,Mid
T1JKJWFA4XRB8,2025-03-30 15:24:00,Pick Up,0.0,0.0,0.0,0.0,,2025-03-30,15,Sunday,True,March,3,1,2025,Low
XM149MAE8RWHM,2025-03-30 14:16:00,Pick Up,0.67,0.0,8.37,8.37,Cash,2025-03-30,14,Sunday,True,March,3,1,2025,Low
XQPHNMD0ZR9VM,2025-03-30 21:32:00,Pick Up,0.0,0.0,1031.04,0.0,,2025-03-30,21,Sunday,True,March,3,1,2025,Very High
0H1KRBMWQ7A9Y,2025-03-30 13:56:00,Delivery,0.0,0.0,38.03,0.0,,2025-03-30,13,Sunday,True,March,3,1,2025,High
TR7CRDGT3RANJ,2025-03-30 13:45:00,Pick Up,1.18,0.0,14.65,14.65,Cash,2025-03-30,13,Sunday,True,March,3,1,2025,Low
K0MCK7STDS842,2025-03-30 13:40:00,Pick Up,2.24,0.0,27.84,27.84,Debit Card,2025-03-30,13,Sunday,True,March,3,1,2025,Mid
QGJ66BQY85JJR,2025-03-30 13:22:00,Delivery,0.0,0.0,34.15,0.0,,2025-03-30,13,Sunday,True,March,3,1,2025,High
NQ3E23EDGDCW4,2025-03-30 13:16:00,Pick Up,1.74,0.0,21.6,21.6,Cash,2025-03-30,13,Sunday,True,March,3,1,2025,Mid
QDXF24PD2B57R,2025-03-30 13:04:00,Pick Up,7.01,0.0,87.09,87.09,Debit Card,2025-03-30,13,Sunday,True,March,3,1,2025,Very High
FHCGSE3E9T4GR,2025-03-30 12:44:00,Pick Up,2.94,0.0,36.57,36.57,Cash,2025-03-30,12,Sunday,True,March,3,1,2025,High
FAR1Y0EBHRWTG,2025-03-30 12:43:00,Pick Up,3.31,0.0,41.19,41.19,Credit Card,2025-03-30,12,Sunday,True,March,3,1,2025,High
HS11QJMQ2P6JG,2025-03-30 12:36:00,Pick Up,2.22,0.0,27.62,27.62,Cash,2025-03-30,12,Sunday,True,March,3,1,2025,Mid
6ZH07W5VPVNZ6,2025-03-30 12:30:00,Pick Up,2.13,0.0,26.5,26.5,Debit Card,2025-03-30,12,Sunday,True,March,3,1,2025,Mid
PDH1W5ZS88BWR,2025-03-30 12:27:00,Pick Up,2.08,0.0,25.86,25.86,Cash,2025-03-30,12,Sunday,True,March,3,1,2025,Mid
A8WTCSD1YGJ7M,2025-03-30 12:27:00,Delivery,0.0,0.0,30.85,0.0,,2025-03-30,12,Sunday,True,March,3,1,2025,High
838YN2HHTQ7Q8,2025-03-30 12:27:00,Delivery,0.0,0.0,0.0,0.0,,2025-03-30,12,Sunday,True,March,3,1,2025,Low
DMHW99VWW48VR,2025-03-30 14:18:00,Pick Up,0.11,0.0,1.31,1.31,Cash,2025-03-30,14,Sunday,True,March,3,1,2025,Low
9B4BWDGRTNXXW,2025-03-30 12:10:00,Pick Up,1.44,0.0,17.9,17.9,Cash,2025-03-30,12,Sunday,True,March,3,1,2025,Mid
ZEV5YXKX0GCHR,2025-03-30 12:07:00,Delivery,4.67,0.0,58.06,58.06,Credit Card,2025-03-30,12,Sunday,True,March,3,1,2025,Very High
RERY2SRSQE2T0,2025-03-30 12:05:00,Pick Up,5.58,0.0,69.4,69.4,Cash,2025-03-30,12,Sunday,True,March,3,1,2025,Very High
KK20N18NPWGNW,2025-03-30 12:03:00,Pick Up,1.68,0.0,20.9,20.9,Cash,2025-03-30,12,Sunday,True,March,3,1,2025,Mid
6KBA8GMAWQXEW,2025-03-30 11:56:00,Pick Up,2.13,1.22,26.5,26.5,Debit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Mid
919C1W7S0ZWCA,2025-03-30 11:54:00,Delivery,0.0,0.0,22.69,0.0,,2025-03-30,11,Sunday,True,March,3,1,2025,Mid
C5753757DW4ZT,2025-03-30 11:42:00,Delivery,0.0,0.0,44.7,0.0,,2025-03-30,11,Sunday,True,March,3,1,2025,High
REEBHQQFCEAZ4,2025-03-30 11:40:00,Pick Up,2.4,0.0,29.8,29.8,Debit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Mid
TSS3JQZG11M0J,2025-03-30 11:30:00,Pick Up,3.68,0.0,45.68,45.68,Debit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Very High
WXFF24FD5Y3YT,2025-03-30 11:24:00,Delivery,0.0,0.0,34.15,0.0,,2025-03-30,11,Sunday,True,March,3,1,2025,High
4YQD2Z6EMS6YY,2025-03-30 12:12:00,Pick Up,0.09,0.0,1.09,1.09,Debit Card,2025-03-30,12,Sunday,True,March,3,1,2025,Low
G15T28RDV6G8E,2025-03-30 11:22:00,Delivery,4.68,0.0,58.12,58.12,Credit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Very High
M7SV5VF52Y7W0,2025-03-30 11:19:00,Pick Up,1.18,0.0,14.63,14.63,Debit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Low
FBPT7N0M9WYDG,2025-03-30 11:18:00,Delivery,0.0,0.0,0.0,0.0,,2025-03-30,11,Sunday,True,March,3,1,2025,Low
K0BNTFSEN5W5T,2025-03-30 11:17:00,Delivery,3.11,0.0,38.7,38.7,Credit Card,2025-03-30,11,Sunday,True,March,3,1,2025,High
PG9TH679ZR1Q6,2025-03-30 11:16:00,Popmenu Pickup,2.32,3.83,28.88,28.88,Debit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Mid
073TJ06WQJ26T,2025-03-30 11:13:00,Pick Up,4.42,2.52,54.91,54.91,Debit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Very High
TKCM5AVGRJ3MR,2025-03-30 11:05:00,Pick Up,1.44,0.0,17.9,17.9,Credit Card,2025-03-30,11,Sunday,True,March,3,1,2025,Mid
DKRH724933HRY,2025-03-30 10:57:00,Delivery,3.28,0.0,40.79,40.79,Credit Card,2025-03-30,10,Sunday,True,March,3,1,2025,High
9J4292PKEY4P4,2025-03-30 11:24:00,Pick Up,0.29,0.0,3.59,3.59,Cash,2025-03-30,11,Sunday,True,March,3,1,2025,Low
PMHW2GGA8FQSP,2025-03-29 22:54:00,Pick Up,0.16,0.0,2.0,2.0,Debit Card,2025-03-29,22,Saturday,True,March,3,1,2025,Low
M10R8GBMK4JMC,2025-03-29 22:40:00,Pick Up,2.62,0.0,32.59,32.59,"Debit Card, Cash",2025-03-29,22,Saturday,True,March,3,1,2025,High
3QADSNMSFB6QW,2025-03-29 22:38:00,Delivery,0.0,0.0,33.41,0.0,,2025-03-29,22,Saturday,True,March,3,1,2025,High
4RFHY5RPT2E76,2025-03-29 22:21:00,Pick Up,2.18,0.0,28.11,28.11,Debit Card,2025-03-29,22,Saturday,True,March,3,1,2025,Mid
8BZSFTQRVHBJJ,2025-03-29 22:09:00,Pick Up,2.76,0.0,34.27,34.27,Cash,2025-03-29,22,Saturday,True,March,3,1,2025,High
X0E7635K2CZHE,2025-03-29 22:09:00,Pick Up,3.07,0.0,38.16,38.16,Debit Card,2025-03-29,22,Saturday,True,March,3,1,2025,High
Y694TJ3AG28KT,2025-03-29 22:06:00,Delivery,0.0,0.0,38.99,0.0,,2025-03-29,22,Saturday,True,March,3,1,2025,High
60MKEYME8J27C,2025-03-29 22:29:00,Pick Up,0.8,0.0,9.9,9.9,Cash,2025-03-29,22,Saturday,True,March,3,1,2025,Low
ZA98YG8N3KCPR,2025-03-29 21:33:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-03-29,21,Saturday,True,March,3,1,2025,High
NKRP0E9SYRCPW,2025-03-29 21:27:00,Delivery,0.0,0.0,38.6,0.0,,2025-03-29,21,Saturday,True,March,3,1,2025,High
TDPQ67YZ7WJCR,2025-03-29 21:22:00,Pick Up,1.91,0.0,23.75,23.75,Debit Card,2025-03-29,21,Saturday,True,March,3,1,2025,Mid
RG0GB4H4CTTJ4,2025-03-29 21:17:00,Pick Up,2.22,0.0,27.6,27.6,Cash,2025-03-29,21,Saturday,True,March,3,1,2025,Mid
TPSF5R7PNNXYP,2025-03-29 21:14:00,Delivery,3.92,0.0,48.77,48.77,Credit Card,2025-03-29,21,Saturday,True,March,3,1,2025,Very High
7AJN9WS7ZDZMG,2025-03-29 21:13:00,Delivery,0.0,0.0,35.34,0.0,,2025-03-29,21,Saturday,True,March,3,1,2025,High
X6N99XSWRTBWM,2025-03-29 21:09:00,Delivery,3.13,0.0,38.95,38.95,Credit Card,2025-03-29,21,Saturday,True,March,3,1,2025,High
6YD7B423DFBVP,2025-03-29 21:06:00,Popmenu Pickup,4.45,7.47,55.25,55.25,Debit Card,2025-03-29,21,Saturday,True,March,3,1,2025,Very High
FSWB2JRC0KG8T,2025-03-29 21:06:00,Pick Up,2.62,0.0,32.59,32.59,Cash,2025-03-29,21,Saturday,True,March,3,1,2025,High
JDVC1QE9HYXJ4,2025-03-29 21:05:00,Pick Up,3.31,0.0,41.19,41.19,Debit Card,2025-03-29,21,Saturday,True,March,3,1,2025,High
33JRN9H6CFSVT,2025-03-29 20:58:00,Pick Up,2.61,0.0,32.44,32.44,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,High
T78GJZYWQAVBJ,2025-03-29 20:57:00,Pick Up,2.71,0.0,33.68,33.68,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,High
XKAEZKKAA0YJ0,2025-03-29 21:50:00,Pick Up,0.37,0.0,4.59,4.59,Cash,2025-03-29,21,Saturday,True,March,3,1,2025,Low
0ZV16F8Y6NVBR,2025-03-29 20:42:00,Pick Up,0.0,0.0,32.19,0.0,,2025-03-29,20,Saturday,True,March,3,1,2025,High
06Y91HGJ9V6X0,2025-03-29 20:40:00,Pick Up,3.65,0.0,45.39,45.39,Cash,2025-03-29,20,Saturday,True,March,3,1,2025,Very High
973QECPAT9ZVT,2025-03-29 20:39:00,Delivery,2.13,0.0,26.45,26.45,Credit Card,2025-03-29,20,Saturday,True,March,3,1,2025,Mid
TNPGAC4FT2HYT,2025-03-29 20:38:00,Pick Up,2.22,5.08,27.62,27.62,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,Mid
BRFZWBTX8ZM8A,2025-03-29 20:34:00,Pick Up,4.98,0.0,61.9,61.9,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,Very High
JMP1BBT5Z3EFG,2025-03-29 20:30:00,Pick Up,1.79,0.0,22.25,22.25,"Cash, Credit Card",2025-03-29,20,Saturday,True,March,3,1,2025,Mid
NKWPS6YWEWDTJ,2025-03-29 20:27:00,Pick Up,1.11,0.0,13.8,13.8,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,Low
Y1T7RZ98C2HC4,2025-03-29 20:24:00,Pick Up,3.31,0.0,41.19,41.19,Credit Card,2025-03-29,20,Saturday,True,March,3,1,2025,High
9WRQCMFNZFQ9Y,2025-03-29 20:22:00,Pick Up,5.16,0.0,64.09,64.09,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,Very High
221BK3TAAB0R8,2025-03-29 20:10:00,Pick Up,1.88,1.08,23.4,23.4,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,Mid
X9SFHX1A0XGJW,2025-03-29 20:07:00,Delivery,0.0,0.0,36.75,0.0,,2025-03-29,20,Saturday,True,March,3,1,2025,High
FEBJNH1295HNR,2025-03-29 20:02:00,Popmenu Delivery,3.29,0.0,40.94,40.94,Debit Card,2025-03-29,20,Saturday,True,March,3,1,2025,High
GA1N1RKXAXNTG,2025-03-29 19:52:00,Delivery,3.95,0.0,49.13,49.13,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Very High
342RWXHK2NKPC,2025-03-29 19:50:00,Pick Up,4.04,0.0,50.16,50.16,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Very High
6KTDAP6WED8G4,2025-03-29 19:49:00,Pick Up,3.26,0.0,40.48,40.48,Cash,2025-03-29,19,Saturday,True,March,3,1,2025,High
8XF7C6AG60HM6,2025-03-29 19:45:00,Pick Up,0.94,0.0,11.65,11.65,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Low
KV51T0ZQFSQ44,2025-03-29 19:43:00,Pick Up,1.52,0.0,18.89,18.89,Cash,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
VXEAJV3RFSM94,2025-03-29 19:41:00,Delivery,0.0,0.0,25.8,0.0,,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
WSR38873G63CG,2025-03-29 19:39:00,Delivery,2.38,0.0,29.54,29.54,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
Q7FB84G5XP0Z2,2025-03-29 19:38:00,Delivery,0.0,0.0,38.03,0.0,,2025-03-29,19,Saturday,True,March,3,1,2025,High
WAXRV0Q6S2DR8,2025-03-29 19:38:00,Delivery,0.0,0.0,0.0,0.0,,2025-03-29,19,Saturday,True,March,3,1,2025,Low
X06ZD341063ET,2025-03-29 19:37:00,Delivery,5.35,8.0,66.45,66.45,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Very High
75VBAAJAXW47A,2025-03-29 19:31:00,Pick Up,4.37,0.0,54.3,54.3,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Very High
T653PPCR97T76,2025-03-29 19:26:00,Popmenu Delivery,2.36,6.0,29.33,29.33,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
YK5QBQZZ36MRJ,2025-03-29 19:25:00,Delivery,4.34,0.0,53.89,53.89,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Very High
NW4C1WGA02TZ6,2025-03-29 19:25:00,Delivery,3.06,0.0,38.03,38.03,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,High
J171W1CVNM9Q2,2025-03-29 19:23:00,Delivery,0.0,0.0,26.75,0.0,,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
G0VE766BJ9JNJ,2025-03-29 19:20:00,Pick Up,3.31,0.0,41.19,41.19,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,High
PBRP9YP2FGAV8,2025-03-29 19:17:00,Pick Up,3.32,0.0,41.21,41.21,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,High
MH1FDMNXMZXMW,2025-03-29 19:16:00,Delivery,6.93,0.0,86.13,86.13,Credit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Very High
QB6T5D4ZH6GZY,2025-03-29 19:14:00,Pick Up,2.95,0.0,36.68,36.68,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,High
RN63HN1YFRXX8,2025-03-29 19:13:00,Popmenu Pickup,2.84,0.0,35.31,35.31,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,High
QGXGVWVAXPAPT,2025-03-29 19:03:00,Delivery,0.0,0.0,22.25,0.0,,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
NS346RYSQHDFE,2025-03-29 19:01:00,Pick Up,1.75,0.0,21.78,21.78,Debit Card,2025-03-29,19,Saturday,True,March,3,1,2025,Mid
49RPXWH0ATW7G,2025-03-29 18:59:00,Pick Up,1.11,0.0,13.8,13.8,Cash,2025-03-29,18,Saturday,True,March,3,1,2025,Low
SHJ6YWXYEXZ8C,2025-03-29 18:58:00,Pick Up,1.11,0.0,13.8,13.8,Debit Card,2025-03-29,18,Saturday,True,March,3,1,2025,Low
ZGR6R7AV9N5DP,2025-03-29 18:56:00,Pick Up,1.89,0.0,23.49,23.49,Debit Card,2025-03-29,18,Saturday,True,March,3,1,2025,Mid
EQSDXM240FYP4,2025-03-29 18:51:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-03-29,18,Saturday,True,March,3,1,2025,High
EZSH846GVEKC6,2025-03-29 18:50:00,Delivery,0.0,0.0,65.4,0.0,,2025-03-29,18,Saturday,True,March,3,1,2025,Very High
4PE5NYA2KEA7Y,2025-03-29 18:50:00,Pick Up,5.15,0.0,64.05,64.05,Credit Card,2025-03-29,18,Saturday,True,March,3,1,2025,Very High
556WD3MCSW490,2025-03-29 18:49:00,Delivery,0.0,0.0,45.54,0.0,,2025-03-29,18,Saturday,True,March,3,1,2025,Very High
BPQ4H53EK45WP,2025-03-29 18:48:00,Pick Up,0.0,0.0,0.0,0.0,,2025-03-29,18,Saturday,True,March,3,1,2025,Low
12XQ6DGSRWX2W,2025-03-29 18:47:00,Delivery,4.44,0.0,55.23,55.23,Credit Card,2025-03-29,18,Saturday,True,March,3,1,2025,Very High
KMTK9SR9D31QP,2025-03-29 18:45:00,Pick Up,5.08,2.9,63.09,63.09,Debit Card,2025-03-29,18,Saturday,True,March,3,1,2025,Very High
